time_ps,trace
2.654999999999999,2.378138628175708e-06
2.685,-4.023115882656469e-07
2.715,-5.066636780820533e-07
2.744999999999999,-4.465422882765635e-06
2.774999999999999,-8.449650142350329e-07
2.804999999999999,3.890669160830362e-06
2.835,-4.649888113987533e-06
2.865,5.984624159342811e-06
2.894999999999999,-1.151557134718151e-07
2.924999999999999,3.628619772752528e-06
2.955,8.961878021490621e-07
2.984999999999999,4.263581226508772e-07
3.015,6.990927871030131e-06
3.044999999999999,-7.4188111860371e-06
3.074999999999999,-5.726074278032461e-06
3.105,1.65781595338815e-06
3.134999999999999,1.101823612864854e-06
3.165,1.130316900689078e-07
3.194999999999999,1.584441468880011e-06
3.225,-2.374517337595371e-06
3.254999999999999,-2.954010753946669e-07
3.284999999999999,1.277047519942457e-06
3.315,1.470665574983959e-06
3.345,-2.05233335192484e-06
3.375,-7.430092543184164e-06
3.404999999999999,1.222507930484507e-06
3.435,4.503041961541332e-06
3.464999999999999,4.741739557667657e-07
3.495,-4.885225036541097e-06
3.524999999999999,1.707625261221368e-06
3.554999999999999,-1.502055674590386e-06
3.585,-4.438905653748881e-06
3.614999999999999,-1.203062757762496e-06
3.644999999999999,-5.869389168508543e-07
3.674999999999999,4.05548983191395e-06
3.704999999999999,-4.278975742760815e-07
3.734999999999999,3.1382610024e-06
3.764999999999999,4.076557147250637e-06
3.795,-1.003484192210052e-06
3.825,-4.688361942388475e-06
3.854999999999999,-3.417860574368194e-06
3.885,-1.667876300706812e-06
3.915,-5.262210034216383e-06
3.944999999999999,-3.941657395652165e-07
3.975,-1.057076749542973e-06
4.004999999999999,-2.909920585394965e-08
4.034999999999999,4.830951660546312e-07
4.065,2.113871832847003e-06
4.095,1.537096915651959e-07
4.124999999999999,-1.735157042645485e-06
4.154999999999999,-1.118359037773076e-06
4.185,9.034266035545802e-07
4.214999999999999,-3.821725726001202e-06
4.244999999999999,2.31029595301746e-06
4.274999999999999,4.464515788712986e-06
4.304999999999999,1.481887109015811e-06
4.335,1.32592696420325e-06
4.364999999999999,2.108982508172708e-06
4.395,-2.514991215164103e-06
4.425,-1.156339210973967e-06
4.454999999999999,2.31169748625415e-06
4.484999999999999,6.929232405846223e-08
4.515,-3.476146908962079e-06
4.544999999999999,-1.795707326073329e-07
4.574999999999999,-3.122351423880815e-06
4.605,-3.311400304118611e-06
4.635,2.47241078742827e-06
4.664999999999999,-1.428159655912989e-06
4.694999999999999,1.073253152298476e-06
4.725,-1.898536675332824e-06
4.754999999999999,6.369081823713596e-07
4.784999999999999,-8.952258790072276e-07
4.815,1.147808809040529e-07
4.844999999999999,-2.896115423506318e-06
4.874999999999999,2.032209056340717e-06
4.904999999999999,-7.991287702194261e-06
4.935,4.410917086306032e-07
4.964999999999999,-4.622933552217434e-07
4.994999999999999,-4.558519110964276e-06
5.024999999999999,1.904048117756796e-06
5.054999999999999,4.360237824407864e-07
5.084999999999999,-4.063770346340867e-07
5.115,-1.814604275063303e-06
5.144999999999999,5.951996237124613e-07
5.174999999999999,-3.871442031483374e-06
5.205,-4.167265785268159e-06
5.234999999999999,-3.886715996281181e-06
5.264999999999999,4.389441048829879e-06
5.295,1.525665826116948e-06
5.324999999999999,-1.78173675210655e-06
5.354999999999999,-1.511164701996012e-06
5.385,-2.080405607597646e-06
5.415,2.905758130295616e-06
5.444999999999999,-4.108283644933125e-06
5.474999999999999,-2.653505228395608e-06
5.505,1.525506662533593e-06
5.534999999999999,-6.669494026077805e-06
5.564999999999999,2.025645398175124e-06
5.595,1.65223379871085e-06
5.624999999999999,-3.672358404118586e-06
5.654999999999998,-1.598711611011661e-06
5.685,3.469811244671134e-06
5.715,-4.835443750024482e-07
