time_ps,trace
2.654999999999999,0.002934202183331141
2.685,0.002608295288918873
2.715,0.002350568920183837
2.744999999999999,0.002195855275250656
2.774999999999999,0.002184811136549132
2.804999999999999,0.002363417124837138
2.835,0.002781899660858252
2.865,0.003492923901589582
2.894999999999999,0.004548888843389597
2.924999999999999,0.005998137926557616
2.955,0.007879883720616611
2.984999999999999,0.01021764408362046
3.015,0.01301102136358608
3.044999999999999,0.01622576512689735
3.074999999999999,0.01978230593180645
3.105,0.02354342227216448
3.134999999999999,0.0273025080753664
3.165,0.03077511550001583
3.194999999999999,0.03359799588019417
3.225,0.03534138926928981
3.254999999999999,0.03554097349279679
3.284999999999999,0.033754307624537
3.315,0.02964131058426887
3.345,0.02305881776126193
3.375,0.01414761613449329
3.404999999999999,0.003381949870662846
3.435,-0.008446708055539875
3.464999999999999,-0.02032382932386267
3.495,-0.03116972093043521
3.524999999999999,-0.04002167046264941
3.554999999999999,-0.04619011721587483
3.585,-0.04934840507010386
3.614999999999999,-0.04954063512836531
3.644999999999999,-0.04711926183156959
3.674999999999999,-0.04264137717317187
3.704999999999999,-0.03675572990159458
3.734999999999999,-0.03010489023933412
3.764999999999999,-0.02325532071345819
3.795,-0.01665782197787146
3.825,-0.01063420130581074
3.854999999999999,-0.005383045425337121
3.885,-0.0009971508978256689
3.915,0.002513678922699297
3.944999999999999,0.005199043051523236
3.975,0.007146438802812497
4.004999999999999,0.00846334558173458
4.034999999999999,0.009263409191074925
4.065,0.009656609628430885
4.095,0.009742947345979852
4.124999999999999,0.009609031860714608
4.154999999999999,0.009326929177656781
4.185,0.008954666429085198
4.214999999999999,0.008537867553418002
4.244999999999999,0.00811208080727612
4.274999999999999,0.007705444636183659
4.304999999999999,0.007341415705660636
4.335,0.007041347831600804
4.364999999999999,0.006826761285881547
4.395,0.006721177894680452
4.425,0.006751418760256797
4.454999999999999,0.006948269296051205
4.484999999999999,0.007346412248341488
4.515,0.007983515971213832
4.544999999999999,0.008898346013696006
4.574999999999999,0.01012774849151876
4.605,0.01170234247286505
4.635,0.01364077007545599
4.664999999999999,0.01594241013440055
4.694999999999999,0.01857859825384807
4.725,0.02148265752450234
4.754999999999999,0.02453947772174246
4.784999999999999,0.02757601643234913
4.815,0.03035491047578486
4.844999999999999,0.03257426059811334
4.874999999999999,0.03387733640849965
4.904999999999999,0.03387605761339854
4.935,0.0321911524289319
4.964999999999999,0.02850933248044432
4.994999999999999,0.0226532095609193
5.024999999999999,0.0146531388826345
5.054999999999999,0.004803305878090348
5.084999999999999,-0.006319139335859657
5.115,-0.01788875901693713
5.144999999999999,-0.02892335220329324
5.174999999999999,-0.0384165763558147
5.205,-0.04548141777978497
5.234999999999999,-0.04947157942852678
5.264999999999999,-0.0500571812904362
5.295,-0.04724617120858919
5.324999999999999,-0.04135633785961232
5.354999999999999,-0.03295113576951819
5.385,-0.02275557006386297
5.415,-0.01156752060190167
5.444999999999999,-0.0001766232177257348
5.474999999999999,0.01070144548112562
5.505,0.02047156843638528
5.534999999999999,0.02868627139747322
5.564999999999999,0.03505516499148203
5.595,0.03943995246219006
5.624999999999999,0.04183877352201348
5.654999999999998,0.04236364752131342
5.685,0.04121439396597725
5.715,0.0386518151834572
5.744999999999999,0.03497225546449005
5.774999999999999,0.03048499356209969
5.805,0.02549333773730631
5.834999999999999,0.02027980477938468
5.864999999999999,0.01509538628292225
5.895,0.01015263260044076
5.925,0.005622105115963992
5.954999999999999,0.001631645286955641
5.984999999999999,-0.001732131817714561
6.015,-0.004420706161722654
6.044999999999999,-0.006419431774600425
6.074999999999999,-0.007742714390238916
6.105,-0.008429003535033508
6.134999999999999,-0.008535937002707279
6.164999999999999,-0.008135896580859349
6.194999999999999,-0.007312155208325963
6.225,-0.006155715661748411
6.255,-0.004762853798267837
6.284999999999999,-0.003233275939970375
6.315,-0.001668668496824059
6.345,-0.0001712488004366516
6.374999999999999,0.00115827911678811
6.404999999999999,0.002224173919422957
6.434999999999999,0.00294147062410161
6.465,0.003245061335972258
6.494999999999999,0.003102468548155642
6.524999999999999,0.002529581791615962
6.555,0.001606640608070999
6.584999999999999,0.0004891748747279167
6.614999999999999,-0.0005935107075487291
6.645,-0.001359543400917386
6.674999999999999,-0.001518334391546391
6.704999999999999,-0.0008316512249434494
6.734999999999999,0.0008228740928982426
6.765,0.003405694527162397
6.794999999999999,0.006703549984674618
6.824999999999999,0.01035796656539346
6.855,0.01392680506558132
6.884999999999999,0.01696203441517991
6.914999999999999,0.01908447262073352
6.944999999999999,0.02004015814539299
6.974999999999999,0.01973002484626599
7.004999999999999,0.01821158541182553
7.034999999999999,0.01567678337528364
7.065,0.01241356767770493
7.094999999999999,0.008760021118824412
7.125,0.00505924500992451
7.154999999999999,0.00162122599203831
7.184999999999999,-0.001304641904223292
7.215,-0.003545157479730924
7.244999999999999,-0.005007752695240634
7.274999999999999,-0.00567576698268362
7.304999999999999,-0.005597174625309401
7.335,-0.004869472032623207
7.364999999999998,-0.003623145026729716
7.394999999999999,-0.00200564120149566
7.425,-0.0001672051315215218
7.454999999999998,0.001750610638220888
7.484999999999999,0.003623411860209533
7.515,0.005349420248382785
7.544999999999998,0.00685218912824952
7.575,0.008080997783528186
7.605,0.009009418335223078
7.634999999999998,0.00963256045008749
7.665,0.009963467388447457
7.694999999999999,0.01002907793249666
7.725,0.009866095762508107
7.755,0.009517031196207943
7.784999999999999,0.00902660773973347
7.815,0.00843866353899184
7.845,0.007793629988650868
7.874999999999998,0.007126639496752563
7.904999999999999,0.006466302869462486
7.935,0.005834201677048531
7.964999999999998,0.005245153599640647
7.994999999999999,0.004708309828756528
8.024999999999999,0.004229099125185643
8.054999999999998,0.003811894877618335
8.085000000000001,0.003463001843088929
8.114999999999998,0.003193135339444816
8.144999999999998,0.003018118958226438
8.175000000000001,0.002956377360076327
8.204999999999998,0.003022416498688738
8.234999999999999,0.003217172744384065
8.265000000000001,0.003518522900408906
8.294999999999998,0.003877103065069218
8.324999999999999,0.004222190021578531
8.355,0.004478896971287915
8.384999999999998,0.004592428008206214
8.414999999999999,0.004550519006247047
8.445,0.004394439015774504
8.474999999999998,0.004212949390648951
8.504999999999999,0.004120456515156846
8.535,0.004226680424411303
8.564999999999998,0.004607664905737299
8.594999999999999,0.00528634639071266
8.625,0.006226746574849847
8.654999999999998,0.007341398054589303
8.685,0.008508432811379588
8.715,0.009593350806791452
8.744999999999997,0.01047058197623669
8.775,0.01104104233735961
8.805,0.01124344619224575
8.834999999999999,0.0110587246680685
8.865,0.01050818725272488
8.895,0.00964688554540081
8.924999999999999,0.008553994646174786
8.955,0.007322009819979125
8.984999999999999,0.006046285604626885
9.014999999999999,0.00481603764693061
